,_entropy_hour,_label,_rate,_total,cnt_firmware_ver,cnt_payload_ip,cnt_profile_id,condition_updated,payload_lastwill,payload_malf_false,payload_malf_true,ratio_offline,ratio_online
d035bd7b6b082f80aa0eb5cb30c52c03,1.56722490918,1,0.985751999334,-0.0800938595285,2,4,2,79,3,88,0,0.0454545454545,0.954545454545
58fef2f9810063c8721db6fd4b6e9fa7,1.16597762023,1,0.985397368765,-0.0193134840857,3,4,2,124,3,134,0,0.0373134328358,0.962686567164
7c540a243bc494e90641ea6aad8c82d1,0.651950837378,1,0.986223859976,-0.187120172808,1,3,1,0,2,7,0,0.285714285714,0.714285714286
e34cc5900610f89a8070ff4733d5ca9a,1.65041945249,1,0.997926836482,-0.143516859991,4,2,2,0,7,36,4,0.25,0.75
fd1ea6604543dcae51897636a0a1109c,0.623848004006,1,0.997076543034,-0.183156235279,2,2,2,0,5,10,0,0.6,0.4
a50d0235e59c51dbcc3e7ff222da1b23,1.36395064924,1,0.789249625874,-0.155408672577,1,8,2,0,10,31,0,0.322580645161,0.677419354839
cf8e4207875dd0a323282eb73cf7162e,1.15022288957,1,0.999535351652,-0.154087360068,3,3,1,0,10,32,0,0.3125,0.6875
859a94b3363ef7e0e092af32c09ce3a4,2.98296502922,1,0.998660313901,1.51340902708,1,104,2,6,574,1294,0,0.443585780526,0.556414219474
8684595fb67170b268ffb278539e583e,0.994361783764,0,0.880462006842,-0.177870985241,2,4,1,0,4,14,0,0.285714285714,0.714285714286
67a3b2562bcae7b63690d006b18c75c2,2.49906490285,1,0.993153817496,0.56338533266,1,2,2,87,210,575,0,0.365217391304,0.634782608696
a1cdc0088ec9c4fd35f057e407337061,2.51322315592,1,0.998409991757,0.0190045786935,3,20,2,62,43,163,0,0.263803680982,0.736196319018
113789d849b530c81b697cae3fbb3888,1.96391701159,1,0.99811661127,-0.0312052966723,1,2,2,64,30,125,0,0.24,0.76
82b0bdd2872139d45c8085f06e26748a,2.29988337232,1,0.960006069428,0.178883392358,2,137,2,0,144,284,0,0.510563380282,0.489436619718
cee7b951c2d7cc429a1263f7e68e711e,1.22235763645,1,0.999426095137,-0.162015235125,2,7,2,0,10,26,0,0.423076923077,0.576923076923
4671dd326372e63a1a68d07ee3fd32fc,0.615990578321,1,0.999696284094,-0.184477547789,5,2,2,0,1,9,0,0.444444444444,0.555555555556
4e3f2d39395a917d08453d844879d17e,1.33788216654,1,0.998805057697,-0.138231609952,2,2,2,38,2,44,0,0.0681818181818,0.931818181818
5cc44e80614286b4810ca366b58b6ee4,0.286835983056,0,0.99420103196,-0.193726735356,1,2,1,0,1,2,0,0.5,0.5
f6330a1ca4ed6dc97407e0b8c31270bb,1.99047854262,1,0.9946256424,-0.0880217345863,3,2,2,0,41,82,0,0.524390243902,0.475609756098
746a522d35dfeb8de46a2384303a7607,1.04085002362,1,0.85300084295,-0.171264422693,2,9,2,0,8,19,0,0.421052631579,0.578947368421
d4e76aea37d48950e4dd821efe11bf0b,1.13290158905,1,0.99958647041,-0.165979172654,4,2,2,0,9,23,0,0.521739130435,0.478260869565
90621dee279df6e043412b55c17afad1,1.15637455371,1,0.997847341224,-0.0113856090279,3,2,2,131,1,139,1,0.0214285714286,0.978571428571
f11462b6c63ee25686189994d7921e26,1.58902691517,1,0.992519090815,-0.126339797365,1,5,2,0,22,53,0,0.415094339623,0.584905660377
dc927939d365e58e5772efa591220c00,0.721463686693,0,0.957034092586,-0.183156235279,2,2,2,0,4,10,0,0.5,0.5
122c975f2857d4daaaa914fe95c46c77,0.731515108415,1,0.977982681584,-0.183156235279,3,2,2,0,3,10,0,0.4,0.6
8e5b369b55b17b35985aba40ead3723a,1.92507252465,1,0.999603819675,-0.11180535976,8,5,2,10,21,64,0,0.40625,0.59375
7f72dc93b4c9d666ebd0ff73ccb909e7,1.95740251144,0,0.998945668455,-0.0761299219997,2,7,2,62,14,91,0,0.164835164835,0.835164835165
9f11e999c79ac6984fb33945e0688f2d,2.69415370398,1,0.99974779848,0.342726143552,6,2,2,358,16,407,1,0.0490196078431,0.950980392157
9ad5e5048730a17e00bfad662eaed724,1.74815545725,1,0.998429218764,-0.102556172192,7,2,2,10,24,71,0,0.394366197183,0.605633802817
494872e6bd00fdfcee71ceb20cc05e96,2.44130263781,1,0.999605812422,0.0493947664149,6,47,2,11,77,186,0,0.435483870968,0.564516129032
a3dbfb65e82a99746d1a3ff5be8fa5bd,1.09861228867,0,0.434212925542,-0.169943110183,1,3,2,14,2,20,0,0.15,0.85
4f3fdc4a9a8522474ed0e297e04ac618,0.731515108415,1,0.867646859671,-0.184477547789,3,1,1,0,1,9,0,0.222222222222,0.777777777778
861d88451adc39559b47bff622e7eb0e,1.13290158905,1,0.999130506142,-0.173907047712,3,4,2,0,6,17,0,0.411764705882,0.588235294118
a5659f53a1c88425edfb13d72fd36682,1.54542290319,1,0.997226657726,0.0282537662609,2,3,2,162,2,170,0,0.0176470588235,0.982352941176
4966ae64aee24be6ffd1841df6d32341,1.32966134885,1,0.974973677189,-0.138231609952,1,6,2,32,6,44,0,0.136363636364,0.863636363636
86343fb4a662fdf2b3ecdd32520d0eaf,1.11343211326,1,0.998437133703,-0.1448381725,1,3,2,30,4,39,0,0.102564102564,0.897435897436
35049a201b8a7789779f349501aea695,2.60043117988,1,0.999101238936,0.0507160789246,2,14,2,0,116,187,0,0.625668449198,0.374331550802
4e39b29b2ee09fabc632239633d187e0,2.08131683885,0,0.97702611308,-0.0497036718071,2,12,2,82,11,111,0,0.108108108108,0.891891891892
b1d8f5ddf2e7d80b30c7dd729f6353b2,3.06252930025,0,0.999669820344,2.62463284768,2,11,2,218,162,2135,0,0.0768149882904,0.92318501171
169831b1bcd8ae851a1d63ab43120958,2.452576663,1,0.978412871915,0.0533587039438,1,2,2,0,93,189,0,0.492063492063,0.507936507937
be305e47108f26bf87cbb73b75418467,1.8996402464,1,0.998476706975,-0.0153495465568,2,1,1,0,2,83,54,0.021897810219,0.978102189781
46d4cad09acc6c272c70c4ca181805a7,2.49906490285,1,0.999923831583,0.336119581004,7,2,2,378,5,403,0,0.0248138957816,0.975186104218
18ad1d84cca8af28cb2222f109411e36,1.21246586009,1,0.998455378293,-0.164657860145,2,1,1,0,9,24,0,0.416666666667,0.583333333333
df82cdd576fc9cb8d884e4f5cf33d33e,0.615990578321,1,0.986221389188,-0.187120172808,1,2,2,0,3,7,0,0.428571428571,0.571428571429
dee5cc3670760f30e919edf5761a0671,2.47726289686,1,0.999562145505,0.186811267416,8,16,2,202,31,290,0,0.127586206897,0.872413793103
820f86441bd76c58cd647363e4fbb06e,1.48477641027,0,0.998838397862,-0.07480860949,2,8,2,66,9,92,0,0.119565217391,0.880434782609
ff81d3f248048c8d33167c041446cd55,1.96458380723,0,0.89038727025,0.233057205253,6,6,2,302,4,325,0,0.0276923076923,0.972307692308
d54e36d3c0f4b7742f0a9856d632ea53,2.22152760281,1,0.999368504126,0.0454308288861,2,21,2,129,23,180,3,0.131147540984,0.868852459016
b98375fcdc1c6957ed64f19d5fec9154,1.36256840041,0,0.775724888358,-0.125018484856,2,5,2,44,4,54,0,0.0925925925926,0.907407407407
c5960380222ce0bbc1b7e035952cfd91,1.14567759329,1,0.999769107833,-0.171264422693,3,4,2,0,4,19,0,0.315789473684,0.684210526316
f450e329393bf41bb608c1ca263ff111,1.36256840041,1,0.998059788946,-0.00345773397015,4,3,2,133,2,146,0,0.0342465753425,0.965753424658
d96105844d26e70c81a8f75fdf9c8cf5,0.651950837378,1,0.996768320799,-0.187120172808,1,4,1,0,3,7,0,0.428571428571,0.571428571429
075f4853ac66b1808897b8c1550faf10,1.27022812514,1,0.909667812934,-0.158051297597,3,3,2,21,2,29,0,0.103448275862,0.896551724138
b2b9cacccef9a96adc44f51e58c2c58d,1.44351492028,1,0.986917805788,-0.118411922308,2,2,2,41,5,56,3,0.101694915254,0.898305084746
aae1b8119495962e0de2f28df0f1ef37,1.60318516824,1,0.996686953897,-0.101234859683,4,2,2,58,4,72,0,0.0833333333333,0.916666666667
669b081dd02546a623a79b2929e90d75,1.27189908381,1,0.989485614155,-0.0840577970574,1,10,2,67,9,85,0,0.105882352941,0.894117647059
e1c9f9374a994027a57649196e96c956,2.59278742696,1,0.998897649405,0.665126395901,3,1,1,0,331,652,0,0.507668711656,0.492331288344
260ec9135343ba15378ee1e4c009b06d,0.709713102424,1,0.95535712442,-0.183156235279,3,2,2,0,4,10,0,0.6,0.4
8010b37a55d65b70d7d3f6b88a7319d9,0.983087758575,1,0.995453099684,-0.177870985241,2,2,2,0,4,14,0,0.285714285714,0.714285714286
a39943de065ee3c40ac538cf584e513d,1.39852865946,1,0.994674040629,-0.127661109875,2,9,3,32,8,52,0,0.173076923077,0.826923076923
f9d95ff153e9790ba85983238de7f7be,0.456334432293,1,0.998360867857,-0.191084110337,2,1,1,0,2,4,0,0.5,0.5
7fa081590541a410e2afadd071a959b0,1.73474324857,1,0.999142226646,-0.0787725470189,1,2,2,62,13,89,0,0.14606741573,0.85393258427
46a1133ca36c47be10b790c522f8abd0,0.823959216501,1,0.998097316708,-0.183156235279,4,2,2,0,1,10,0,0.3,0.7
ff8cf8b5db5de7cc3c16e7dfda44b019,2.02643880168,1,0.999589341605,-0.0999135471729,3,12,1,0,28,73,0,0.397260273973,0.602739726027
f198ce3e61ee52bfb4d5f8581cf5d730,1.11714685839,1,0.999492169039,-0.167300485164,1,7,2,11,5,22,0,0.227272727273,0.772727272727
494ba99f453083973736f74ddcc68931,0.789277373461,1,0.997507549596,-0.171264422693,1,2,2,0,10,19,0,0.526315789474,0.473684210526
a6461e2cfe2667ffb28eb44a62ac7b41,0.623848004006,1,0.99738886766,-0.185798860299,2,2,2,0,3,8,0,0.5,0.5
8270860e400dd70393994746e317733a,1.59511837062,1,0.999366462902,-0.0668807344323,5,2,3,82,1,98,0,0.0510204081633,0.948979591837
00f19e721be58f3d670a3a32159cef62,1.36256840041,1,0.99754298168,-0.101234859683,2,2,2,64,3,72,0,0.0555555555556,0.944444444444
605f7cc541ce98ef2df5e7b7050c656f,1.03386784222,0,0.998363778235,-0.167300485164,2,8,1,0,9,22,0,0.409090909091,0.590909090909
08bfa94bc274f5978830dc5443b24891,0.896541306141,1,0.999604703303,-0.18051361026,4,2,2,0,3,12,0,0.416666666667,0.583333333333
bd39a9451ebd73fdd15f834c24be1c3c,0.802818782038,1,0.303704645578,-0.183156235279,2,4,2,0,3,10,0,0.4,0.6
d05da6f241b6a1a194c30b688df49f17,0.56608573896,1,0.657227711161,-0.188441485318,2,2,2,0,2,6,0,0.333333333333,0.666666666667
8438d4f3de3b954876ee3108b5bf5c86,1.46531692627,1,0.989556326274,-0.0378118592205,2,2,2,111,3,120,0,0.0333333333333,0.966666666667
2afb1130ea5c7b6fe030eb0c52b108bd,1.4084193668,0,0.997735679449,-0.156729985087,6,11,2,0,6,30,0,0.333333333333,0.666666666667
42a798f081577749ee16fa184c288c10,0.779225951739,1,0.999791281614,-0.176549672731,4,5,2,0,5,15,0,0.533333333333,0.466666666667
ceefdf04cbe320fc508e19cd5a506b22,2.22441183069,1,0.999602040932,0.0322177037898,2,2,2,161,5,173,0,0.028901734104,0.971098265896
8ec68cce63ae7c70c99d83a42008cf13,2.83148024007,1,0.999745145195,1.20157927481,2,9,2,0,622,1058,0,0.588846880907,0.411153119093
380388aaa63e6687540d06af2b993a40,1.92218829678,1,0.998627604693,-0.0721659844708,1,9,2,68,13,94,0,0.13829787234,0.86170212766
ff59fd7d52b5899a45c12cd378e0133d,1.15310711745,1,0.993631808023,-0.121054547327,1,4,2,49,2,56,1,0.0526315789474,0.947368421053
9fe5d6a521f8b01f13e2644616fbca59,2.43841840993,1,0.999910657955,0.31365726834,7,2,2,294,32,386,0,0.10103626943,0.89896373057
6f194720af29124ebca4f39e553f9cec,3.06252930025,1,0.999711193423,0.995454523308,2,18,2,181,355,902,0,0.394678492239,0.605321507761
3b7296a092582045fdae6b6c18a7005b,1.88213530831,1,0.996273417042,0.00447014108762,3,20,2,120,6,152,0,0.0460526315789,0.953947368421
34e956a14f82debeb84b16598ef660e1,1.64390495234,1,0.966604387471,-0.136910297443,4,6,1,0,14,45,0,0.333333333333,0.666666666667
ac33a04d491b72385c22449011f9e850,0.731515108415,1,0.997956582115,-0.184477547789,3,2,2,0,4,9,0,0.444444444444,0.555555555556
b9896ce256fc8ff19b34d21f04be5b0c,3.17805383035,1,0.999875236951,8.39744720224,5,2,2,120,1618,6501,3,0.249231242312,0.750768757688
8372c53fd2d3eb5d1b5ca7043b14249c,2.75191596903,1,0.998760571972,0.276660518071,2,3,2,135,98,356,2,0.276536312849,0.723463687151
1245d47291ef70fe665294b8ea1332a1,3.04072729426,1,0.998601758266,1.56361890245,2,2,2,0,173,1332,0,0.12987987988,0.87012012012
d59e99b3f94d0b2469ab47490567991f,0.544283732969,1,0.999674642324,-0.188441485318,2,2,2,0,1,6,0,0.333333333333,0.666666666667
a27d87bf04749ea0bc91591e3a4f89f1,1.81430751961,1,0.999881560119,-0.0946282971344,6,3,2,0,10,77,0,0.168831168831,0.831168831169
85749a2420948a67ac7fcbfd72778b24,2.32577810771,0,0.540364798681,0.0520373914342,3,7,2,168,8,188,0,0.0531914893617,0.946808510638
783ad7c8c8617d458de6687f07b3cde0,0.940145318121,0,0.977991614766,-0.140874234971,2,3,2,32,4,42,0,0.119047619048,0.880952380952
8a9dbb1fe2e3aa5bcfbd119c4996e53e,2.38065614488,0,0.999059711159,0.0824275791556,4,2,2,175,15,211,0,0.0805687203791,0.919431279621
6c19fc3d38a9b048c8b2fffb807b5eb9,0.779225951739,1,0.999540132983,-0.183156235279,2,3,1,0,2,9,1,0.2,0.8
477ed065b3f842c672021f995dad4126,1.5236208972,1,0.880999004153,-0.119733234817,2,2,2,42,6,58,0,0.120689655172,0.879310344828
6e571df1fc0be4b0a648f0efee3f6036,1.34226730444,1,0.999528398936,-0.158051297597,3,10,2,0,9,29,0,0.379310344828,0.620689655172
af89376faee39b146f6e80074af5a58c,2.11653105352,1,0.998373376922,0.0322177037898,3,2,2,152,8,173,0,0.0578034682081,0.942196531792
2c0377caa28f2f5b18a6adfc05a4bab4,0.894750481832,1,0.999415274581,-0.172585735202,3,2,2,0,6,18,0,0.444444444444,0.555555555556
bbb3984cb99678ae47d54d9f241f6ed5,0.896541306141,1,0.252279252579,-0.172585735202,1,7,2,0,10,18,0,0.555555555556,0.444444444444
21e36b6db5f9d15a1da9dcc9c1a9cff2,2.26801584267,1,0.989381697851,-0.032526609182,2,2,2,0,60,124,0,0.491935483871,0.508064516129
da2df284eefa61af391b05d4ac63b86f,2.4372099084,0,0.997275783651,0.211916205099,2,10,2,215,45,309,0,0.148867313916,0.851132686084
60d81c8f2a403269ac1d19cbeea5cc5e,1.20343985833,1,0.99826919907,-0.168621797674,2,2,2,11,4,21,0,0.190476190476,0.809523809524
6cbf53929ba469f699b7cf0a9f968890,0.286835983056,1,0.981311865014,-0.193726735356,1,2,2,0,1,2,0,0.5,0.5
ca75cb6374385002f37a0c40ce0867d0,0.623848004006,1,0.99974828484,-0.183156235279,3,4,2,0,2,10,0,0.3,0.7
f594bc7a152fda6384af3f19217a1746,1.7324449067,1,0.897288332694,-0.118411922308,4,3,1,0,9,48,11,0.203389830508,0.796610169492
196c89467e2b03a8faee1892764e9c41,1.30618838419,1,0.998855016459,-0.151444735048,3,3,2,15,8,34,0,0.264705882353,0.735294117647
7ce44eb21927cc85a6c6e1ed76f34ac9,1.44213267144,1,0.997665769953,-0.0933069846248,3,2,2,68,3,78,0,0.0512820512821,0.948717948718
936e708e9b6973db20d4bd2fae92d147,0.456334432293,1,0.997980665726,-0.185798860299,1,2,2,0,4,8,0,0.5,0.5
50b0943d0625a85372b9d2cb6e803b5f,2.18080781871,1,0.998709949566,0.424647519149,2,4,2,0,191,470,0,0.408510638298,0.591489361702
b06cd11e69d13c2ad947330b0e0096b5,1.21413681876,1,0.99941455208,-0.032526609182,2,2,2,110,6,124,0,0.0564516129032,0.943548387097
91d61e0858f2928cc9a4935ff09a6133,3.00476703521,1,0.999732806151,0.939959397904,2,9,2,0,412,860,0,0.48023255814,0.51976744186
014edc7580a4ceaebb53a61a4976f133,2.14484755965,1,0.987851718801,-0.0285626716531,2,3,2,106,10,127,0,0.0787401574803,0.92125984252
3c626a09ebcc8d56b796d6dcf39ad8c8,1.90803004371,1,0.997575754015,0.0692144540594,2,2,2,189,4,201,0,0.0298507462687,0.970149253731
2d744c7856f6fe5c4f7a996660dd9a67,1.29807740645,1,0.999840380914,-0.159372610106,3,3,1,0,8,28,0,0.321428571429,0.678571428571
de51f5e374c7cc90674b419233bed17b,1.05333731802,0,0.98913261783,-0.175228360222,3,3,1,0,4,16,0,0.3125,0.6875
3599158d461a08fcc4b534da9d0baad4,0.623848004006,1,0.997393031423,-0.185798860299,1,5,2,0,3,8,0,0.375,0.625
7846f37b8dae18c51a465eb6ca2f8012,0.976105577178,1,0.998709558734,-0.162015235125,1,4,2,0,12,26,0,0.461538461538,0.538461538462
06caf5806338af5712eb5577cfc086a7,1.21246586009,1,0.392565712703,-0.164657860145,2,2,3,13,4,24,0,0.208333333333,0.791666666667
3ba82bc23385c2868dfbe086ef43cf86,1.40755466122,1,0.999025807068,-0.0972709221537,2,2,2,71,1,75,0,0.0266666666667,0.973333333333
8890646cbf3d6aee9c949d57f2762bae,0.56608573896,1,0.873858853938,-0.188441485318,1,2,2,0,3,6,0,0.5,0.5
295fe3e6c6cb351c446f94dd33078e87,1.22662411316,1,0.998944003274,-0.159372610106,1,6,2,11,8,28,0,0.285714285714,0.714285714286
ad7bc719d6fd395cea3325c49aa22a23,1.40755466122,0,0.99744990367,-0.139552922462,1,4,1,0,17,43,0,0.395348837209,0.604651162791
829f565801810114f0fcaa4319a614c3,1.13457254772,1,0.996708925845,-0.00874298400866,3,2,2,135,2,142,0,0.0211267605634,0.978873239437
bf59ad7446ad0d4a34cecfca32083857,1.79250551362,1,0.999714952141,0.0929980792327,4,5,2,205,3,219,0,0.0228310502283,0.977168949772
5e3147287177ec9bccef586bb47ae201,1.3510008977,0,0.483345756357,-0.0259200466338,2,2,2,120,2,128,1,0.0232558139535,0.976744186047
52b2f9f77026ce99b4b35ab902ca483f,1.13894886438,1,0.994940437252,-0.167300485164,5,3,1,0,6,22,0,0.318181818182,0.681818181818
0dd7e594bbadc268c373c3ccfaffc9af,2.49906490285,1,0.887004756526,0.559421395131,3,8,4,93,7,572,0,0.0174825174825,0.982517482517
2a163509ddbcd4d7c3d0b0c6d4ffa8c5,0.651950837378,1,0.694427115091,-0.185798860299,2,2,2,0,3,8,0,0.5,0.5
e98086ce4fdcf6c3331f07e4717b566e,1.7328679514,1,0.983872682474,-0.0391331717301,2,2,2,107,5,119,0,0.0504201680672,0.949579831933
c281e1e76f2c460f195dcc36a0fbb2cf,2.60043117988,1,0.999803772308,0.213237517609,4,2,2,274,12,309,1,0.0483870967742,0.951612903226
20c612bf441b807fb27c6a361049d833,1.87019448748,1,0.999678341752,-0.0549889218456,4,2,2,75,12,107,0,0.130841121495,0.869158878505
51c4155d62eddcc39f6622fb7f19d007,1.44213267144,0,0.997080466004,-0.151444735048,2,4,2,11,5,34,0,0.147058823529,0.852941176471
f5f3ad4df36815a199fe77b6fee07fce,0.735621939759,0,0.991149925149,-0.184477547789,3,3,2,0,2,9,0,0.444444444444,0.555555555556
fddb7e35203c00c356df59a9a8e8c5be,1.23267138848,1,0.998917571806,-0.0563102343552,2,6,2,95,5,106,0,0.0471698113208,0.952830188679
20c742cce610f129d742e8718df172fb,0.456334432293,1,0.997898618827,-0.191084110337,1,2,2,0,2,4,0,0.5,0.5
1b01b750b95658ddc6ec2c93176180c9,1.70818171753,1,0.849502621952,-0.127661109875,1,2,2,28,7,52,0,0.134615384615,0.865384615385
b6f27cbf8258fa1853e3aa0a6efde2f7,1.60318516824,0,0.999010441931,-0.0946282971344,1,7,1,0,6,77,0,0.0779220779221,0.922077922078
cfd2a9f8eb47b57f207abd336e22f756,2.75191596903,1,0.999935901296,0.222486705176,9,13,2,111,68,317,0,0.230283911672,0.769716088328
28746668fe8cbdebd99f6ce40b247567,2.24621383668,1,0.990043053277,-0.0880217345863,1,7,2,44,17,82,0,0.207317073171,0.792682926829
abe4e5c396b6462a55f62e3c723c2969,0.882383053075,0,0.969132408067,-0.179192297751,3,1,1,0,3,13,0,0.307692307692,0.692307692308
0f49ad7962db2c672c25b0982def3b65,0.872948475842,1,0.999328342351,-0.176549672731,2,2,1,0,5,15,0,0.333333333333,0.666666666667
40bfe4777bdb722f18460df22636904a,2.38354037276,1,0.999636637197,0.267411330503,5,5,2,314,12,351,0,0.045584045584,0.954415954416
409d4d8b129f9dd5a07bba9c71654128,1.07681028268,1,0.992797430052,-0.167300485164,6,2,2,0,6,22,0,0.409090909091,0.590909090909
8a6740054615bbd54ea1b23c07d5396b,0.815186210796,1,0.612851661691,-0.160693922616,1,2,2,25,1,27,0,0.037037037037,0.962962962963
5b7a240ee762df8fbef67423c182ea41,0.286835983056,0,0.656721483257,-0.193726735356,1,2,2,0,1,2,0,0.5,0.5
45530174494ae5e76819f4ec411ce539,0.802818782038,1,0.998781494769,-0.18183492277,1,2,1,0,1,11,0,0.0909090909091,0.909090909091
a697cbda4f92110a4596feea1c34b0ef,1.32660814135,1,0.92102278924,-0.164657860145,2,2,2,0,2,24,0,0.125,0.875
9bb6175f93ac3b839b816368152f5cd4,2.63639143894,0,0.757120337528,0.0877128291941,9,4,6,100,35,215,0,0.209302325581,0.790697674419
0ebfc3850f8b05202527a500fecb9142,1.01289635349,1,0.999720661043,-0.177870985241,2,2,2,0,4,14,0,0.357142857143,0.642857142857
ffbf2ebafdf5442c285024f7ceb67cc9,1.21300756598,1,0.998735216272,-0.163336547635,3,3,1,0,7,25,0,0.32,0.68
36637e8c5f37eb1d784245c51a08ce91,1.07681028268,1,0.99218673407,-0.168621797674,2,2,2,0,9,21,0,0.47619047619,0.52380952381
230c0c29ed5b5ba3686fc1594c3ec9d2,0.976105577178,1,0.998183852974,-0.0113856090279,1,3,2,132,3,140,0,0.0285714285714,0.971428571429
3cabb87412cbe78f83323a76f6f399e7,0.615990578321,1,0.9902603388,-0.136910297443,1,2,2,43,1,45,0,0.0222222222222,0.977777777778
7809d98cf44244e0ac557711d9c0b319,1.79250551362,1,0.996125751719,-0.0787725470189,2,2,2,0,48,89,0,0.550561797753,0.449438202247
878d011ba5013d8c41773d36a010b2ab,2.10124354767,1,0.997875743714,0.0163619536743,2,3,2,125,19,161,0,0.124223602484,0.875776397516
c46a01b52d4be25f47a252439a63af5c,1.95330978204,1,0.999764291773,-0.0933069846248,3,2,2,10,31,78,0,0.397435897436,0.602564102564
603c3f75215048dec66b91ebc1241a34,1.39852865946,1,0.998386213736,-0.130303734894,1,2,2,32,9,50,0,0.18,0.82
1dc1fef05aeac32b415dd73e85cac15c,0.900256051269,1,0.991623002053,-0.18051361026,2,2,2,0,1,12,0,0.166666666667,0.833333333333
f2461fa25f3999bd08578a2dacb62ac5,1.38587131642,0,0.995440956278,-0.0933069846248,1,4,2,64,6,78,0,0.0769230769231,0.923076923077
d5e9d7f72e183c42cf52dcc24309ed4d,0.779225951739,1,0.217414712213,-0.176549672731,2,3,3,8,3,15,0,0.2,0.8
1992ef641a0291f1a976a229ce940e8d,1.54542290319,1,0.99936579494,-0.0629167969034,2,2,2,93,3,101,0,0.039603960396,0.960396039604
1c2d40427b73432cc4f8936cdd1cc879,0.789277373461,1,0.998610445809,-0.176549672731,1,2,2,0,9,15,0,0.6,0.4
f0b13e299efe7a3a1792dc201bb7ec03,0.815186210796,1,0.916845236459,-0.18183492277,3,4,2,0,4,11,0,0.545454545455,0.454545454545
a3baab67bc60869e2040128243bfd252,2.00752102357,1,0.978202096966,-0.0153495465568,1,4,2,123,5,136,1,0.036496350365,0.963503649635
ae92323d70c9e2a831cb5ad94a244106,1.82007597536,1,0.998731424557,-0.0906643596056,1,3,2,57,10,80,0,0.125,0.875
e7341750c27287507c3abe06bc2ff129,1.76840516576,1,0.987839372385,0.198703080003,3,2,2,290,2,299,0,0.0133779264214,0.986622073579
9854c9f7f2054ebb254b0018a65a273f,2.33993636078,1,0.999506307989,0.0123980161454,3,9,2,110,21,157,1,0.145569620253,0.854430379747
7fbdb83e1987f3bc3d58b8b17b483646,0.976105577178,1,0.973482951439,-0.167300485164,3,16,1,0,4,22,0,0.181818181818,0.818181818182
b5e57a0b8da9180fbf6f45a2bb6f60a0,1.02342433429,1,0.955637636294,-0.175228360222,3,1,1,0,4,16,0,0.3125,0.6875
c4498a1375ae1cb4b023d3fb735c47bd,2.10600307272,1,0.996826073331,-0.0549889218456,2,2,2,56,24,107,0,0.233644859813,0.766355140187
3125361c17dbdf0fb39a49c9bbed5608,1.04085002362,1,0.994797385408,-0.173907047712,1,2,1,0,6,17,0,0.352941176471,0.647058823529
ea47a8a1ab09bb1a2997fa9b257a47b2,1.42033066545,1,0.997436409817,-0.0840577970574,2,5,2,76,2,85,0,0.0352941176471,0.964705882353
2d140fa624f0aa1d9927ed9637b40405,2.35764563736,1,0.995835816363,-0.00345773397015,3,24,2,70,37,146,0,0.260273972603,0.739726027397
86e61f38194d0fe06130639cef690da4,1.23426786608,1,0.976591080003,-0.130303734894,1,2,2,42,4,50,0,0.08,0.92
8c5b94057a2505eccd3e519f675a50a8,0.815186210796,0,0.969225469148,-0.18183492277,1,3,2,0,5,11,0,0.454545454545,0.545454545455
703f34a118ece85512cac268e6732218,2.30109187385,1,0.999371676465,0.250234267878,4,7,2,316,8,338,0,0.0295857988166,0.970414201183
616ed6091a2506e5044824b786327087,0.544283732969,0,0.997550742872,-0.189762797828,1,3,1,0,2,5,0,0.4,0.6
1deb8d3ac7c249e1e708d696d86be26a,1.19671112943,0,0.699279381794,-0.142195547481,3,2,2,34,2,41,0,0.0731707317073,0.926829268293
